v8-version,8,6,395,17,-node.22,0
code-creation,Builtin,3,3949,0x148bc60,237,ArrayNoArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,3952,0x148bd60,197,ArrayNoArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,3956,0x148be40,197,ArrayNoArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,3960,0x148bf20,197,ArrayNoArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,3964,0x148c000,197,ArrayNoArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,3968,0x148c0e0,209,ArrayNoArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,3971,0x148c1c0,209,ArrayNoArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,3975,0x148c2a0,533,ArraySingleArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,3979,0x148c4c0,497,ArraySingleArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,3983,0x148c6c0,457,ArraySingleArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,3987,0x148c8a0,417,ArraySingleArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,3991,0x148ca60,457,ArraySingleArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,3995,0x148cc40,417,ArraySingleArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,3998,0x148ce00,469,ArraySingleArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,4003,0x148cfe0,433,ArraySingleArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,4006,0x148d1a0,68,ArrayNArgumentsConstructor
code-creation,Builtin,3,4009,0x148d200,12,ArrayConcat
code-creation,Builtin,3,4012,0x148d220,12,ArrayPrototypeFill
code-creation,Builtin,3,4015,0x148d240,958,ArrayIncludesSmiOrObject
code-creation,Builtin,3,4022,0x148d600,148,ArrayIncludesPackedDoubles
code-creation,Builtin,3,4025,0x148d6a0,216,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,4028,0x148d780,613,ArrayIncludes
code-creation,Builtin,3,4030,0x148da00,882,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,4033,0x148dd80,124,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,4036,0x148de00,124,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,4039,0x148de80,617,ArrayIndexOf
code-creation,Builtin,3,4042,0x148e100,12,ArrayPop
code-creation,Builtin,3,4044,0x148e120,710,ArrayPrototypePop
code-creation,Builtin,3,4047,0x148e400,12,ArrayPush
code-creation,Builtin,3,4050,0x148e420,2790,ArrayPrototypePush
code-creation,Builtin,3,4053,0x148ef20,12,ArrayShift
code-creation,Builtin,3,4056,0x148ef40,12,ArrayUnshift
code-creation,Builtin,3,4059,0x148ef60,1094,CloneFastJSArray
code-creation,Builtin,3,4062,0x148f3c0,2502,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,4065,0x148fda0,1098,ExtractFastJSArray
code-creation,Builtin,3,4068,0x1490200,295,ArrayPrototypeEntries
code-creation,Builtin,3,4071,0x1490340,283,ArrayPrototypeKeys
code-creation,Builtin,3,4074,0x1490460,295,ArrayPrototypeValues
code-creation,Builtin,3,4077,0x14905a0,4320,ArrayIteratorPrototypeNext
code-creation,Builtin,3,4080,0x14916a0,3810,FlattenIntoArray
code-creation,Builtin,3,4083,0x14925a0,3838,FlatMapIntoArray
code-creation,Builtin,3,4086,0x14934a0,508,ArrayPrototypeFlat
code-creation,Builtin,3,4089,0x14936a0,556,ArrayPrototypeFlatMap
code-creation,Builtin,3,4092,0x14938e0,12,ArrayBufferConstructor
code-creation,Builtin,3,4095,0x1493900,12,ArrayBufferConstructor_DoNotInitialize
